length,width,height,volume,surface_area,point_count,density,std_x,std_y,std_z,avg_distance,max_distance,aspect_ratio_1,aspect_ratio_2,aspect_ratio_3,distance_q1,distance_q3,id,peso
1.1966599225997925,2.0843872129917145,0.7204239964485168,1.7969554769572929,9.716095461850909,83881,46679.509356587994,0.4798162516943568,0.19147182885310704,0.2758114369584286,0.5481937400626651,1.2429166340137874,0.5741063441289443,1.6610495048734937,2.893278435014858,0.37174862241911044,0.6772510550752237,15,407.0
1.1505553722381592,2.031763255596161,0.6325885504484177,1.4787745019911815,8.70150891337793,80359,54341.61861175992,0.4686184003205345,0.1650111404139901,0.2777392122147615,0.533928309540037,1.1593463910086965,0.5662841716765681,1.818805243032892,3.2118242642171158,0.36502769138383545,0.6589359779127888,16,312.0
1.2568787336349487,2.2844396829605103,0.6840660870075226,1.9641340937796428,10.587518975745922,92539,47114.40033196736,0.5006237417689565,0.18673522779788782,0.28635245912016644,0.5671002552341932,1.2642727607962185,0.5501912539034963,1.8373644849625868,3.3395014405024708,0.3749001375931824,0.708656459610695,17,412.0
1.2573559284210205,2.280649244785309,0.7623589932918549,2.1861313854191997,11.129635821373366,103611,47394.68116648999,0.5299198323001957,0.17298977828990814,0.313518509343871,0.5950149546257216,1.3096105435203222,0.5513149079350792,1.64929638068776,2.9915686243006054,0.3863986499855132,0.7633421330489969,55,275.0
1.3044184446334839,2.110092878341675,0.7725680023431778,2.1264502170292015,10.780772524335436,92393,43449.40655562557,0.4886878583810221,0.1914030561995651,0.2959038937089708,0.5651699478825372,1.260434994485738,0.6181805824863161,1.6884189361677135,2.731271385744453,0.3821439487802466,0.700698005614262,18,414.0
1.3051295280456543,1.9349678754806519,0.7072305530309677,1.786028517916185,9.633759177359355,84072,47072.03673213987,0.456856881175678,0.19306191312731227,0.2919957930065451,0.5427841559241816,1.1493710245681428,0.6744967420823234,1.8454088591793434,2.7359789070027984,0.3901408734970758,0.6635475906311896,19,378.0
1.20761239528656,2.166465997695923,0.8746850788593292,2.28839588087649,11.135014436055805,89201,38979.70659072969,0.5053415324680538,0.20787900281851637,0.290411271018418,0.5736735743128997,1.331407134477069,0.5574111925000801,1.3806253524541645,2.4768525839279163,0.37289557049579586,0.7409791879664474,56,409.0
1.2739057540893555,2.242305338382721,0.8164216876029968,2.332096853757117,11.454393334150915,98158,42090.01862073733,0.5113726643786639,0.21192227196511204,0.2849705635975616,0.5826078019697741,1.3342166574284484,0.568123231160021,1.5603526626411968,2.7465038869387453,0.3934574754305154,0.7218790943118241,20,441.0
1.2696096897125244,2.2922717705368996,0.7342274487018585,2.136815133060035,11.051043176931033,87202,40809.3328481449,0.4933946890764668,0.1767042882072846,0.321784943705091,0.5707383586635298,1.4255894550491994,0.5538652554339812,1.7291776437359316,3.1220186259581024,0.38498697338880883,0.6860379958508421,57,331.0
1.2148677110671997,2.3507816791534424,0.6942346692085266,1.9826569870480908,10.662572365410526,89437,45109.66878499727,0.5133121141563963,0.19258261309728705,0.26939468574431896,0.5698448670972924,1.2906864506173783,0.516793082845828,1.7499381188384457,3.3861484933235744,0.37764960929370733,0.7197911467977791,21,373.0
1.3271706104278564,2.3121248483657837,0.6754450500011444,2.07265997219181,11.05345649904968,106345,51308.46420869584,0.5417911044338216,0.1858261432528521,0.28973765375774485,0.5986204574410422,1.2756136940548066,0.5740047348074238,1.9648831691424904,3.4231131731024846,0.4005688555727459,0.7695276150072414,22,394.0
1.267800211906433,2.1191657185554504,0.7869706079363823,2.1143372068952626,10.704242768809703,97323,46030.027605157244,0.49775454208628783,0.20304168372865794,0.28007291443689514,0.5673127553236629,1.2994791195635345,0.5982543983255076,1.6109880078379248,2.692814315025551,0.3866535847762869,0.7070435214810503,23,439.0
1.2764424085617065,2.1241308450698853,0.8629281222820282,2.339683502916984,11.291561968840028,91611,39155.29595596354,0.5123750745279871,0.20922299127917188,0.27814829145849734,0.5768394243936368,1.2802939410275957,0.6009245671114535,1.4791989918999657,2.4615385571773754,0.38086879687341424,0.73057334040902,25,434.0
1.2930001020431519,2.278049111366272,0.6453688144683838,1.9009452876360358,10.50032306144439,101340,53310.31916548408,0.5095993371316627,0.16635764241390014,0.33537707249062265,0.5878382548113444,1.3218768333534534,0.5675909687775205,2.003505705661108,3.5298407054930174,0.3918499621790683,0.7408484998287298,58,416.0
1.2382735013961792,2.133151113986969,0.8183089420199394,2.161501287139887,10.800582818075938,94345,43647.9036868111,0.5082748526066992,0.1980236381204667,0.28137934997235153,0.5743265942022735,1.2016843532232646,0.580490286542233,1.5132102776973035,2.6067796701835273,0.3920226971839788,0.7155233797831126,26,414.0
1.3436589241027832,2.0636762380599976,0.9054165184497833,2.5106086337508664,11.715869066890257,108628,43267.59596843616,0.4810421111650901,0.217067871598597,0.3245829504651761,0.5835263183061257,1.258176246422026,0.651099673157025,1.4840229846958617,2.2792562273917185,0.4185975503489969,0.7275147294417996,27,400.0
1.3409076929092407,2.217639446258545,0.9663736671209335,2.8736568557621456,12.825072084174703,105469,36702.01603525405,0.5057057892162348,0.22068614284449858,0.29304906559181854,0.5866637988019335,1.2539972764021334,0.6046554119388217,1.3875664647445711,2.2948053343231525,0.3991449660607999,0.7393235669365268,28,464.0
1.223400354385376,2.2601691484451294,0.9367176592350006,2.5901102596200403,12.056425615304981,102010,39384.42374069608,0.5444935251047228,0.2407057133590187,0.2797239533159474,0.6134181066174668,1.3012697768536317,0.5412870781051973,1.3060502728052588,2.412860616176454,0.40744249564722346,0.7637991572481431,33,293.0
1.1139999628067017,1.9816938042640686,0.790184736251831,1.744417216163338,9.307553574187395,78624,45071.78630862473,0.48473167705390063,0.1446388266537478,0.2896319741535573,0.5401129508379566,1.1883463726791723,0.5621453528338612,1.409796863567447,2.507886717306198,0.3504862646298912,0.7063280416366585,59,417.0
1.2816143035888672,2.3009451627731323,0.9748594760894775,2.8747867322091003,12.882832553641435,101831,35422.10587626757,0.5164850163581715,0.23254775878025158,0.2883187308984623,0.5977247845689992,1.3285021630463942,0.5569947186591128,1.3146656877459886,2.360283937540491,0.4078388370665226,0.7334949149204869,35,440.0
1.2658153772354126,2.1739694476127625,1.060481607913971,2.918279903641332,12.79934499672256,104150,35688.83158536133,0.5022847521912728,0.23579932676259938,0.3354723508519702,0.602804703392053,1.3063314188494586,0.5822599662683418,1.1936231310275576,2.0499831693348147,0.39665064560572516,0.7639796988647947,60,243.0
1.2801191806793213,2.2256568670272827,0.7182555198669434,2.0463861435737996,10.73429808554971,111796,54630.94067122638,0.5246953095807648,0.19262953576396794,0.3267653056341228,0.6037604021783279,1.2875960587494673,0.5751646624617043,1.7822615284828762,3.0986978943643693,0.40469524399257706,0.7558640370304666,61,399.0
1.3400001525878906,2.4862080216407776,0.963172659277916,3.2088281383014827,14.033636460973211,125652,39158.22056662434,0.5715462955942119,0.21966189133379613,0.3351602879986639,0.650223734870728,1.5293835797524578,0.5389734651823523,1.391235662349967,2.581269305863261,0.432810769596727,0.8218805207586788,62,492.0
1.2805507183074951,2.254546046257019,0.7615277320146561,2.198576679677952,11.158269561125824,112492,51165.8297114649,0.5323890637290406,0.1941953763122661,0.32904404267497084,0.6110876142101064,1.3739042453145,0.5679860566314252,1.6815549381501056,2.9605567223304075,0.4070127978123679,0.7840613570507542,63,605.0
1.2952791452407837,2.5138232707977295,0.759984165430069,2.474586612700409,12.301920756351926,123037,49720.22372081576,0.5714114725823649,0.19096345227512365,0.3322093526662462,0.6389147820889117,1.4581455756665245,0.5152626122478943,1.7043501748589664,3.307731114864975,0.41091970346820833,0.8141799496950015,64,495.0
1.2746087312698364,2.3105399012565613,0.7759713232517242,2.285262187692827,11.454013721049154,118979,52063.610311655204,0.5450834797182075,0.18150941205060958,0.3282610161758248,0.617997739216271,1.4053410325831417,0.5516497380446252,1.6425977263290628,2.977609909054622,0.4172554970009259,0.7897396852671346,66,399.0
1.3098678588867188,2.2908220291137695,1.113395482301712,3.3409370384232076,14.019332001669966,102033,30540.234319457755,0.49647523920716924,0.2734165969145581,0.3249767026176693,0.6058127668637512,1.371327165710443,0.571789445989157,1.1764623439811712,2.0575097218626888,0.4046134615088454,0.7547944091938654,67,486.0
1.27786123752594,2.682905435562134,0.7768859267234802,2.663460841622928,13.010889494820006,115341,43304.93551754987,0.5730834446869588,0.1903448628459383,0.32432346384486405,0.635293313962228,1.5008593229629386,0.4762975319919157,1.6448505418489499,3.453409752030519,0.41118647737539854,0.8127221838561817,68,495.0
1.2786253690719604,2.3316250443458557,0.7416994795203209,2.211210066012317,11.317991570868326,118410,53549.86476411076,0.5514353833176998,0.2005176146780582,0.3308519743707775,0.6288961153825345,1.3570715533250755,0.5483837858804105,1.7239129922254839,3.143625024320884,0.41216797080913503,0.7981503041737638,69,493.0
1.3388073444366455,2.475211441516876,0.6897602081298828,2.2857489374917694,11.889179297093989,115371,50474.04730573802,0.5453669149118082,0.16964708572225234,0.3456095340402869,0.6208635219227899,1.4070900808504996,0.5408860519876186,1.9409750354641309,3.5885100537008516,0.41064570690098057,0.7871172688353789,70,540.0
1.3255562782287598,2.429038166999817,0.8359650075435638,2.6916625287340064,12.717072732104832,123750,45975.30287654762,0.5771408093552592,0.18962043481573318,0.32449594754582145,0.6369102001393334,1.482931208446573,0.5457124125249941,1.5856600052241807,2.9056696692812642,0.40676804037885683,0.8212276796962277,71,486.0
1.3376190662384033,2.388285756111145,0.9582467079162598,3.061230804549381,13.52990518605128,112433,36728.03757002254,0.5596774370384113,0.20165881697951502,0.3197369377375336,0.6240812939094872,1.339014917617628,0.560074967082856,1.395902595008233,2.492349555058273,0.38663308552504366,0.8202348765775187,72,545.0
1.3376893997192383,2.5352657437324524,0.743457704782486,2.5213610555052792,12.54155290507666,122867,48730.42666052345,0.5797853045855258,0.18316746429581374,0.33306800435095185,0.643810890098776,1.4456432520549258,0.5276328144401439,1.7992811038398038,3.4101008402007174,0.40978776480494244,0.8405444988654818,74,411.0
1.3412140607833862,2.347875714302063,1.0061476975679398,3.1683630447402895,13.721546208634834,137627,43437.88829012847,0.5463014174794187,0.2528182702871307,0.3308972619157054,0.6404720694984933,1.4450960858159392,0.5712457659548984,1.3330190627334026,2.333529878344251,0.42299527464300557,0.7994129202314867,75,512.0
1.291815996170044,2.26763778924942,0.9447120726108551,2.7674119312625627,12.584059465316503,117938,42616.71299010181,0.5352003778412017,0.21147654826853687,0.32026528641541985,0.6142784041217644,1.3161096749369685,0.5696747524205047,1.3674176858986404,2.400348058411553,0.40243398669978003,0.7947989813163614,76,551.0
1.3446483612060547,2.2331252694129944,0.805050253868103,2.4173793289953993,11.766111606992965,124504,51503.708378171934,0.5313813761265936,0.20512045603759216,0.34336089524421537,0.6217028458468152,1.3287653902144165,0.6021374526649429,1.670266365044036,2.773895491223412,0.4172192296532427,0.7911340106231715,77,479.0
1.3297840356826782,2.3310146927833557,0.867030143737793,2.687573328660624,12.547537946284208,119822,44583.71376222667,0.5348041248976098,0.2239681490754848,0.3178702329938566,0.6182907018011436,1.3082535807564093,0.5704743259661076,1.5337229567935657,2.6885047880045803,0.409529635998496,0.7891813079986945,78,514.0
1.3098818063735962,2.4016568660736084,0.7356034517288208,2.31412506673418,11.752214585398434,117628,50830.44200631864,0.5517598496046272,0.18628543726467353,0.32479246826349323,0.6218107089925355,1.3264755892919258,0.5454075579560538,1.7806901303890053,3.2648798213619257,0.40902833688442164,0.7950410118439829,79,548.0
1.3160998821258545,2.45443195104599,0.716564878821373,2.314703478047831,11.864216575172941,108419,46839.26085056828,0.5376312696051759,0.17235515664964762,0.33426942964504364,0.6075593273514068,1.4533216823436643,0.536213636546322,1.8366793029133863,3.42527525921046,0.4100275650409955,0.7556983818068373,80,548.0
1.3184759616851807,2.3094944953918457,0.77580127120018,2.362324937460954,11.7191941365909,119043,50392.30552590635,0.5465824557839244,0.19383164422604227,0.3235213081908989,0.6185494333103717,1.4025065323297814,0.5708937450667005,1.6995021929333423,2.9769150697819966,0.4053082725996514,0.7835969586232288,81,418.0
1.229267954826355,2.4632274508476257,0.7496645748615265,2.269959271975402,11.592199138496643,113508,50004.42140145588,0.5636300642895787,0.1942291852511425,0.2982501992087724,0.6185889773742687,1.467258728308488,0.49904768412813416,1.6397572941917629,3.2857727755144603,0.39490895714473945,0.785195467334929,82,531.0
1.249827265739441,2.2735570669174194,0.6408397555351257,1.8209805223411177,10.198956733688192,94981,52159.261911208705,0.5259574662899806,0.1681195220505268,0.30155606646654726,0.582313414827666,1.374230321068796,0.54972328776159,1.9502960840745396,3.547777813845073,0.3744013884481286,0.7286432685899813,83,512.0
1.2993890047073364,2.3052337765693665,0.7932184934616089,2.3760030444002447,11.709297749231808,118338,49805.49173911985,0.5638875757754186,0.20341548371118984,0.3051475768685002,0.6259005581033392,1.3756383506881265,0.5636690811641145,1.6381224283321953,2.9061775482683423,0.40656579174222873,0.8056988647649701,84,413.0
1.2694799900054932,2.359876036643982,0.6875721141695976,2.0598391333368142,10.98251880746111,116965,56783.56047664936,0.5423865841043631,0.1932927741490564,0.300017096607435,0.6034559349597852,1.4086823000362676,0.5379435064779255,1.8463226821504881,3.4321869488469265,0.3943896126202451,0.7707539269023234,85,563.0
1.2603636980056763,2.1546666622161865,0.7578928172588348,2.0581819686358673,10.607781246186683,105583,51299.157027392896,0.5248124549361415,0.203911883353944,0.2981034750832661,0.5957176233746317,1.2729728321640903,0.5849460244162904,1.662984091291682,2.8429701577186566,0.3951221219686805,0.7701682367594724,86,511.0
1.3480926752090454,2.387385129928589,0.8551482856273651,2.7522232725045344,12.825607695244493,130868,47549.92129723167,0.5419611760274652,0.2207261366198557,0.3539399329539182,0.6409497059685807,1.3399500516273233,0.5646733148787642,1.5764431711630458,2.7917791218830827,0.426903728783827,0.8252838438610481,87,495.0
1.281148910522461,2.358193039894104,0.703101634979248,2.1242081592728494,11.160047438896868,113928,53633.16184558833,0.5556818538964104,0.19059071507176858,0.309853016733963,0.6153352345334371,1.3896529496179606,0.5432756728770566,1.8221390006585234,3.3539859994262504,0.3900752972744713,0.7843572047841822,88,519.0
1.2994688749313354,2.399148464202881,0.7315814569592476,2.2807920714440786,11.646917234539009,128762,56454.94896800243,0.554742802587195,0.20461814312454493,0.3035367026881576,0.619624721961663,1.3413102117472726,0.5416375411194426,1.776246325778213,3.2794003201977335,0.4102942699360928,0.7872808420816866,89,549.0
1.262878179550171,2.3398247957229614,0.7197756618261337,2.1268749485734895,11.096103193758328,109971,51705.43762987023,0.5441913113129399,0.18457624870143846,0.30693516464735965,0.6057320660921368,1.4061074758219028,0.5397319414080171,1.754544153863356,3.2507695380899952,0.4059228587765739,0.7566245293071268,90,488.0
1.2501498460769653,2.2779431343078613,0.7659133672714233,2.1811453080770495,11.099967666760534,108865,49911.85117142792,0.5260125109889824,0.1934207752430531,0.31470267808633506,0.598952991487247,1.333003206047708,0.548806432982716,1.6322340090898804,2.974152471607937,0.3947196722581688,0.7527265616974168,91,526.0
1.37445867061615,2.6001981496810913,0.7432841956615448,2.6563972917641854,13.056328979709107,126269,47533.92890117778,0.5660881651034274,0.19357925858597116,0.34383133767002594,0.6414572130806081,1.5819779942294374,0.5285976650605356,1.8491697773727602,3.4982556670222733,0.43110087200785746,0.7961481925163608,92,573.0
1.3029195070266724,2.355246424674988,0.684481143951416,2.100464897990475,11.145284224518235,123542,58816.50301235371,0.5505539224815066,0.18498980175797847,0.31722544025973587,0.6170125587817693,1.2849277177145295,0.5531988047520202,1.9035140975616893,3.440922289076471,0.4056975617525561,0.7922034206296629,93,543.0
1.364400863647461,2.2961101830005646,0.6907524168491364,2.163999337111912,11.32264313818157,116330,53756.94807524978,0.512216281519806,0.18554056452718634,0.32989919624664454,0.5959624458961599,1.376152326002154,0.5942227310121753,1.9752386388616179,3.324071153415951,0.3985682995319904,0.7339268841067672,94,547.0
1.2868503332138062,2.6651023626327515,0.7777056992053986,2.6672100272940686,13.00608799590573,106857,40063.21171055595,0.5612099175602531,0.19835479893068933,0.3225366964361421,0.6243103890083092,1.6156191500693604,0.4828521227764687,1.6546751997942326,3.4268777576861704,0.41127138988436024,0.8158703477602509,95,466.0
1.2607845067977905,2.4312077164649963,0.9014523923397064,2.763158034704274,12.786768487772267,110791,40095.788445143124,0.5289318327285585,0.21556635797847892,0.3033280041848111,0.6024644229845404,1.3082531313874868,0.5185836233816276,1.3986146329097235,2.6969895882741324,0.39525388270799233,0.769841465437108,96,530.0
1.3041741847991943,2.4564108848571777,0.7989313900470734,2.559446744970317,12.416074240762626,113238,44243.155370405366,0.5327728347182,0.20672129933860486,0.3132480105321082,0.6070218825916197,1.4284428007254424,0.5309267243680296,1.6323982272399535,3.0746205687480184,0.4104042067676594,0.7397935228496759,97,550.0
1.3237051963806152,2.276321232318878,0.6814111471176147,2.053213243613048,10.932552764571753,118001,57471.380708782664,0.5402914914105477,0.18301105783341065,0.3216075688055096,0.6114652222067348,1.3476893162904096,0.5815107189560248,1.9425939859949746,3.3405987588371144,0.40716730522358696,0.7744963301017824,98,520.0
1.3097845315933228,2.364523947238922,0.7212499175220728,2.2337231769641894,11.49422315596787,123134,55125.00441856411,0.5555558862241786,0.1861677216731841,0.29853834980468424,0.611041634582185,1.4253178653850849,0.5539315992645247,1.8159926258199381,3.278369799143248,0.3961657394811592,0.7797275410601792,99,511.0
1.314000129699707,2.525609254837036,0.6947485506534576,2.3056278948592217,11.972427886817925,118316,51316.17303199925,0.5663890130886738,0.18544426477627854,0.3153029120746875,0.6262729772853248,1.536292871183154,0.520270555385058,1.891331948031848,3.635285388449578,0.4105388588419269,0.8008690859786107,100,532.0
1.2987018823623657,2.34163498878479,0.777540534734726,2.364567454023023,11.743190490293365,109311,46228.75097685231,0.5273046154298096,0.2033892056624161,0.31144845047548614,0.5993611893303705,1.3328097316323986,0.5546132888270248,1.6702690398069662,3.0115921732410866,0.38577123319882345,0.761199897875185,101,499.0
1.296116590499878,2.392009139060974,0.7797963172197342,2.4176202468628016,11.952619182238312,118319,48940.27511290715,0.5333014206544969,0.21018218323988572,0.30582335870459204,0.6042783941804852,1.3904669456360685,0.541852691670188,1.6621219693894154,3.0674793997352823,0.3954544913394825,0.7545403277582721,102,520.0
1.28848397731781,2.352088749408722,0.7273356318473816,2.2042842162927676,11.357093862645222,119499,54212.15608982451,0.5604889341402227,0.19020355202346498,0.3071689485253083,0.6204747636986766,1.3860555482793275,0.5478041496698263,1.7715122440037083,3.2338423231577162,0.40494413231551407,0.7912301096340235,103,535.0
1.3490899801254272,2.4785409569740295,0.7922002077102661,2.6489390676346716,12.752049587585162,125499,47377.080708791975,0.569519308112616,0.19230173139978943,0.33043224215173483,0.6378617524252959,1.4160778034934813,0.5443081246365553,1.7029659510248882,3.1286800140306377,0.415513913508339,0.8175361665655763,73,484.0
1.2271392345428467,2.236699938774109,0.8405263721942902,2.3070282466475036,11.312380849963724,94975,41167.67973604766,0.5408213346176152,0.22535366767491993,0.27627168915557054,0.6024187377067781,1.3491517186697786,0.5486382921865762,1.4599651779387475,2.6610705062530613,0.39807631021817647,0.756581702347309,38,444.0
1.1139181852340698,1.984588384628296,0.6297759264707565,1.392226175434914,8.324067875105126,85480,61398.069874169065,0.48401162354151706,0.16658484518099795,0.24021969202315704,0.5262444129435268,1.0909055716651157,0.5612842410355543,1.768753200009455,3.151261109248592,0.34595058603716106,0.6840388732835444,46,462.0
1.148129940032959,2.137997329235077,0.7065120600163937,1.7342742673359521,9.552774583783803,96432,55603.66189837483,0.5034879298965037,0.1914273069605154,0.2572272885325186,0.5556462409842948,1.2824592923951856,0.537011868225173,1.625067716475099,3.026129984512179,0.3642552145809136,0.7175734311173764,47,346.0
1.2245360612869263,2.080310583114624,0.664170503616333,1.6919181211189336,9.484793975775233,94315,55744.42333983969,0.5004514416770754,0.1604120367856181,0.27112814851154327,0.5492094052486933,1.1522193820624291,0.5886313665018043,1.8437073832991173,3.132193573468814,0.35747295639206134,0.7072206485947742,48,407.0
1.1634948253631592,2.202649474143982,0.6288462430238724,1.6115890818853984,9.359116922953394,102453,63572.65704489646,0.5043389785876439,0.17424974925000292,0.25175983255636075,0.5477935136781446,1.2170000783729065,0.5282251393246896,1.8502055761172613,3.5026836823454865,0.35482952431000675,0.698160270773502,49,366.0
1.2193500995635986,2.1545746624469757,0.6497327983379364,1.706965551877656,9.638660812349427,99835,58486.827628232946,0.5053710942877218,0.16910005466688202,0.2754189677386314,0.552943602070146,1.3026795420442112,0.5659354121331625,1.876694700779743,3.316093427880713,0.35158355096890714,0.712892995900198,50,312.0
1.2251582145690918,2.067219853401184,0.9141272306442261,2.315183879041194,11.08464766044446,102173,44131.69982952445,0.4914852650107755,0.19469093203735113,0.282978935853169,0.5589671815734585,1.1789736433778897,0.5926598530646591,1.340249117954476,2.2614137114636903,0.36920523941635686,0.7030504261647345,51,378.0
1.101423740386963,1.9537825733423233,0.7558605968952179,1.6265685499669935,8.922505155534047,74989,46102.57588069171,0.4621330107432826,0.1613023217077295,0.250308637914802,0.513232258920437,1.1360381660603347,0.5637391567592726,1.4571784068533065,2.584845117429992,0.3448004189861656,0.6533550927534195,53,408.0
1.1045153141021729,1.854303777217865,0.6660575419664383,1.3641570601100588,8.037701380045261,70840,51929.50435947948,0.4586682880719284,0.16401597085739164,0.24050532197347696,0.5029771208049728,1.0802744286686357,0.5956496058910857,1.6582881275411305,2.7839993699993277,0.3222744929579385,0.6600099702213151,54,323.0
